"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points"
2023,16460,"Maryland","S. SELLERS",0,"G",37,"6-13",46.2,"0-1",0.0,"7-7",100.0,8,3,5,5,0,19
2023,16460,"Maryland","L. BRIGGS",3,"G",36,"5-13",38.5,"0-2",0.0,"0-0",0.0,6,1,2,1,0,10
2023,16460,"Maryland","B. ALEXANDER",5,"F",25,"2-7",28.6,"2-5",40.0,"1-2",50.0,4,0,0,1,0,7
2023,16460,"Maryland","J. BROWN-TURNER",11,"G",22,"3-10",30.0,"0-4",0.0,"2-2",100.0,3,0,2,1,0,8
2023,16460,"Maryland","F. MASONIUS",13,"F",19,"0-4",0.0,"0-0",0.0,"2-2",100.0,2,5,0,0,0,2
2023,16460,"Maryland","R. NELSON",2,"G",6,"0-1",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0
2023,16460,"Maryland","A. KUBEK",14,"F",29,"10-14",71.4,"1-1",100.0,"2-3",66.7,8,1,1,0,0,23
2023,16460,"Maryland","H. DOUMBOUYA",20,"C",2,"1-2",50.0,"0-0",0.0,"0-0",0.0,2,0,2,0,0,2
2023,16460,"Maryland","E. CHARDON",21,"F",2,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0
2023,16460,"Maryland","B. MCDANIEL",24,"G",21,"2-7",28.6,"0-1",0.0,"8-10",80.0,4,5,1,3,0,12
2023,16460,"Maryland","E. FISHER",34,"G",1,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0
2023,16460,"Syracuse","D. FAIR",2,"G",40,"3-16",18.8,"3-12",25.0,"5-6",83.3,4,5,3,3,0,14
2023,16460,"Syracuse","G. WOOLLEY",5,"G",38,"7-16",43.8,"2-7",28.6,"5-5",100.0,8,3,3,2,0,21
2023,16460,"Syracuse","A. LATHAM",23,"F",16,"5-7",71.4,"0-0",0.0,"1-2",50.0,8,0,1,0,2,11
