source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2016,9693,4,344,32,S. Walker-Kimbrough,5,22,Blair Watson,3PTR,3,79.0,75.0,22 Blair Watson 3PTR GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (5 Asst)
2016,9693,4,89,12,Kristen Confroy,2,42,Brionna Jones,LAYUP,2,90.0,84.0,42 Brionna Jones LAYUP GOOD (21 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9693,4,45,05,Destiny Slocum,4,32,S. Walker-Kimbrough,3PTR,3,95.0,87.0,32 S. Walker-Kimbrough 3PTR GOOD (29 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9694,1,464,12,Kristen Confroy,1,32,S. Walker-Kimbrough,3PTR,3,5.0,2.0,32 S. Walker-Kimbrough 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9694,1,433,05,Destiny Slocum,1,32,S. Walker-Kimbrough,JUMPER,2,7.0,4.0,32 S. Walker-Kimbrough JUMPER GOOD (5 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9694,1,301,42,Brionna Jones,1,12,Kristen Confroy,3PTR,3,12.0,6.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9694,1,263,05,Destiny Slocum,2,42,Brionna Jones,LAYUP,2,14.0,6.0,42 Brionna Jones LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9694,1,113,32,S. Walker-Kimbrough,1,42,Brionna Jones,JUMPER,2,18.0,10.0,42 Brionna Jones JUMPER GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9694,1,82,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,20.0,12.0,42 Brionna Jones LAYUP GOOD (8 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9694,2,499,32,S. Walker-Kimbrough,2,12,Kristen Confroy,LAYUP,2,33.0,12.0,12 Kristen Confroy LAYUP GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9694,2,381,32,S. Walker-Kimbrough,3,42,Brionna Jones,LAYUP,2,35.0,14.0,42 Brionna Jones LAYUP GOOD (13 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9694,2,342,05,Destiny Slocum,3,32,S. Walker-Kimbrough,3PTR,3,38.0,14.0,32 S. Walker-Kimbrough 3PTR GOOD (13 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9694,2,292,05,Destiny Slocum,4,32,S. Walker-Kimbrough,JUMPER,2,40.0,16.0,32 S. Walker-Kimbrough JUMPER GOOD (15 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9694,2,262,05,Destiny Slocum,5,03,Kaila Charles,LAYUP,2,42.0,19.0,03 Kaila Charles LAYUP GOOD (6 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9694,2,5,22,Blair Watson,1,24,Stephanie Jones,JUMPER,2,51.0,30.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2016,9694,3,384,32,S. Walker-Kimbrough,4,42,Brionna Jones,LAYUP,2,56.0,34.0,42 Brionna Jones LAYUP GOOD (18 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9694,3,309,05,Destiny Slocum,6,32,S. Walker-Kimbrough,3PTR,3,61.0,36.0,32 S. Walker-Kimbrough 3PTR GOOD (22 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9694,3,162,32,S. Walker-Kimbrough,5,15,Kiah Gillespie,LAYUP,2,66.0,42.0,15 Kiah Gillespie LAYUP GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (5 Asst)
2016,9694,3,118,42,Brionna Jones,2,24,Stephanie Jones,LAYUP,2,68.0,43.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9694,4,486,32,S. Walker-Kimbrough,6,42,Brionna Jones,LAYUP,2,74.0,48.0,42 Brionna Jones LAYUP GOOD (21 Pt); 32 S. Walker-Kimbrough Assist (6 Asst)
2016,9694,4,406,05,Destiny Slocum,7,15,Kiah Gillespie,JUMPER,2,77.0,48.0,15 Kiah Gillespie JUMPER GOOD (4 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9694,4,384,05,Destiny Slocum,8,15,Kiah Gillespie,JUMPER,2,79.0,48.0,15 Kiah Gillespie JUMPER GOOD (6 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9694,4,359,15,Kiah Gillespie,1,42,Brionna Jones,LAYUP,2,81.0,48.0,42 Brionna Jones LAYUP GOOD (24 Pt); 15 Kiah Gillespie Assist (1 Asst)
2016,9694,4,317,22,Blair Watson,2,32,S. Walker-Kimbrough,3PTR,3,84.0,50.0,32 S. Walker-Kimbrough 3PTR GOOD (27 Pt); 22 Blair Watson Assist (2 Asst)
2016,9694,4,201,01,Ieshia Small,1,15,Kiah Gillespie,JUMPER,2,86.0,53.0,15 Kiah Gillespie JUMPER GOOD (8 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9694,4,134,01,Ieshia Small,2,22,Blair Watson,3PTR,3,91.0,55.0,22 Blair Watson 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9694,4,74,01,Ieshia Small,3,14,Jenna Staiti,LAYUP,2,93.0,57.0,14 Jenna Staiti LAYUP GOOD (2 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9695,1,451,05,Destiny Slocum,1,32,S. Walker-Kimbrough,3PTR,3,3.0,4.0,32 S. Walker-Kimbrough 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9695,1,287,05,Destiny Slocum,2,42,Brionna Jones,LAYUP,2,12.0,6.0,42 Brionna Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9695,1,228,05,Destiny Slocum,3,01,Ieshia Small,3PTR,3,17.0,9.0,01 Ieshia Small 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9695,1,88,32,S. Walker-Kimbrough,1,05,Destiny Slocum,LAYUP,2,22.0,12.0,05 Destiny Slocum LAYUP GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9695,1,62,05,Destiny Slocum,4,32,S. Walker-Kimbrough,JUMPER,2,24.0,12.0,32 S. Walker-Kimbrough JUMPER GOOD (5 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9695,2,532,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,29.0,19.0,42 Brionna Jones LAYUP GOOD (4 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9695,2,498,05,Destiny Slocum,5,42,Brionna Jones,LAYUP,2,31.0,19.0,42 Brionna Jones LAYUP GOOD (6 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9695,2,402,05,Destiny Slocum,6,32,S. Walker-Kimbrough,JUMPER,2,33.0,26.0,32 S. Walker-Kimbrough JUMPER GOOD (7 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9695,2,349,32,S. Walker-Kimbrough,2,12,Kristen Confroy,JUMPER,2,35.0,26.0,12 Kristen Confroy JUMPER GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9695,2,211,01,Ieshia Small,1,05,Destiny Slocum,3PTR,3,40.0,28.0,05 Destiny Slocum 3PTR GOOD (8 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9695,2,183,01,Ieshia Small,2,12,Kristen Confroy,3PTR,3,43.0,28.0,12 Kristen Confroy 3PTR GOOD (5 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9695,2,148,01,Ieshia Small,3,42,Brionna Jones,LAYUP,2,45.0,31.0,42 Brionna Jones LAYUP GOOD (8 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9695,3,495,42,Brionna Jones,1,32,S. Walker-Kimbrough,3PTR,3,51.0,35.0,32 S. Walker-Kimbrough 3PTR GOOD (12 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9695,3,427,42,Brionna Jones,2,32,S. Walker-Kimbrough,3PTR,3,54.0,37.0,32 S. Walker-Kimbrough 3PTR GOOD (15 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9695,3,384,12,Kristen Confroy,1,03,Kaila Charles,JUMPER,2,56.0,40.0,03 Kaila Charles JUMPER GOOD (10 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9695,3,321,12,Kristen Confroy,2,32,S. Walker-Kimbrough,3PTR,3,61.0,42.0,32 S. Walker-Kimbrough 3PTR GOOD (20 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9695,3,279,32,S. Walker-Kimbrough,3,03,Kaila Charles,JUMPER,2,63.0,45.0,03 Kaila Charles JUMPER GOOD (12 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9695,4,509,01,Ieshia Small,4,03,Kaila Charles,LAYUP,2,75.0,58.0,03 Kaila Charles LAYUP GOOD (14 Pt); 01 Ieshia Small Assist (4 Asst)
2016,9695,4,457,22,Blair Watson,1,05,Destiny Slocum,3PTR,3,79.0,60.0,05 Destiny Slocum 3PTR GOOD (13 Pt); 22 Blair Watson Assist (1 Asst)
2016,9695,4,338,22,Blair Watson,2,32,S. Walker-Kimbrough,3PTR,3,82.0,64.0,32 S. Walker-Kimbrough 3PTR GOOD (28 Pt); 22 Blair Watson Assist (2 Asst)
2016,9695,4,275,22,Blair Watson,3,12,Kristen Confroy,LAYUP,2,87.0,64.0,12 Kristen Confroy LAYUP GOOD (7 Pt); 22 Blair Watson Assist (3 Asst)
2016,9695,4,44,21,Sarah Myers,1,14,Jenna Staiti,LAYUP,2,90.0,75.0,14 Jenna Staiti LAYUP GOOD (2 Pt); 21 Sarah Myers Assist (1 Asst)
2016,9695,4,24,01,Ieshia Small,5,14,Jenna Staiti,JUMPER,2,92.0,77.0,14 Jenna Staiti JUMPER GOOD (4 Pt); 01 Ieshia Small Assist (5 Asst)
2016,9696,1,383,05,Destiny Slocum,1,03,Kaila Charles,JUMPER,2,8.0,7.0,03 Kaila Charles JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9696,1,347,42,Brionna Jones,1,05,Destiny Slocum,3PTR,3,11.0,10.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9696,1,317,42,Brionna Jones,2,32,S. Walker-Kimbrough,LAYUP,2,13.0,10.0,32 S. Walker-Kimbrough LAYUP GOOD (4 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9696,1,237,05,Destiny Slocum,2,03,Kaila Charles,JUMPER,2,15.0,10.0,03 Kaila Charles JUMPER GOOD (4 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9696,1,195,42,Brionna Jones,3,32,S. Walker-Kimbrough,3PTR,3,18.0,10.0,32 S. Walker-Kimbrough 3PTR GOOD (7 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9696,2,566,42,Brionna Jones,4,32,S. Walker-Kimbrough,3PTR,3,23.0,17.0,32 S. Walker-Kimbrough 3PTR GOOD (10 Pt); 42 Brionna Jones Assist (4 Asst)
2016,9696,2,505,32,S. Walker-Kimbrough,1,12,Kristen Confroy,3PTR,3,26.0,19.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9696,2,460,12,Kristen Confroy,1,42,Brionna Jones,LAYUP,2,28.0,21.0,42 Brionna Jones LAYUP GOOD (6 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9696,2,259,21,Sarah Myers,1,32,S. Walker-Kimbrough,LAYUP,2,35.0,30.0,32 S. Walker-Kimbrough LAYUP GOOD (12 Pt); 21 Sarah Myers Assist (1 Asst)
2016,9696,2,213,21,Sarah Myers,2,42,Brionna Jones,LAYUP,2,37.0,30.0,42 Brionna Jones LAYUP GOOD (8 Pt); 21 Sarah Myers Assist (2 Asst)
2016,9696,2,82,32,S. Walker-Kimbrough,2,34,Brianna Fraser,JUMPER,2,41.0,31.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9696,2,14,42,Brionna Jones,5,32,S. Walker-Kimbrough,LAYUP,2,47.0,34.0,32 S. Walker-Kimbrough LAYUP GOOD (17 Pt); 42 Brionna Jones Assist (5 Asst)
2016,9696,3,485,32,S. Walker-Kimbrough,3,42,Brionna Jones,LAYUP,2,51.0,38.0,42 Brionna Jones LAYUP GOOD (13 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9696,3,325,42,Brionna Jones,6,24,Stephanie Jones,LAYUP,2,57.0,49.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (6 Asst)
2016,9696,3,236,05,Destiny Slocum,3,42,Brionna Jones,LAYUP,2,61.0,52.0,42 Brionna Jones LAYUP GOOD (19 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9696,3,149,32,S. Walker-Kimbrough,4,05,Destiny Slocum,3PTR,3,64.0,52.0,05 Destiny Slocum 3PTR GOOD (7 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9696,3,89,05,Destiny Slocum,4,42,Brionna Jones,JUMPER,2,66.0,57.0,42 Brionna Jones JUMPER GOOD (21 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9696,4,515,05,Destiny Slocum,5,32,S. Walker-Kimbrough,JUMPER,2,75.0,63.0,32 S. Walker-Kimbrough JUMPER GOOD (21 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9696,4,262,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,86.0,75.0,42 Brionna Jones LAYUP GOOD (32 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9697,1,554,32,S. Walker-Kimbrough,1,12,Kristen Confroy,3PTR,3,3.0,2.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9697,1,390,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,7.0,6.0,42 Brionna Jones LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9697,1,334,05,Destiny Slocum,2,03,Kaila Charles,JUMPER,2,9.0,7.0,03 Kaila Charles JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9697,1,83,22,Blair Watson,1,05,Destiny Slocum,3PTR,3,15.0,14.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2016,9697,2,570,42,Brionna Jones,1,34,Brianna Fraser,LAYUP,2,20.0,14.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9697,2,531,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,24.0,16.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9697,2,380,05,Destiny Slocum,3,24,Stephanie Jones,LAYUP,2,26.0,24.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9697,2,346,32,S. Walker-Kimbrough,2,24,Stephanie Jones,LAYUP,2,28.0,27.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9697,2,303,12,Kristen Confroy,2,32,S. Walker-Kimbrough,JUMPER,2,30.0,27.0,32 S. Walker-Kimbrough JUMPER GOOD (2 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9697,2,222,05,Destiny Slocum,4,12,Kristen Confroy,3PTR,3,33.0,27.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9697,3,494,12,Kristen Confroy,3,42,Brionna Jones,LAYUP,2,44.0,38.0,42 Brionna Jones LAYUP GOOD (14 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9697,3,445,42,Brionna Jones,2,12,Kristen Confroy,3PTR,3,47.0,38.0,12 Kristen Confroy 3PTR GOOD (9 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9697,3,368,42,Brionna Jones,3,03,Kaila Charles,LAYUP,2,49.0,38.0,03 Kaila Charles LAYUP GOOD (4 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9697,3,136,05,Destiny Slocum,5,42,Brionna Jones,LAYUP,2,55.0,42.0,42 Brionna Jones LAYUP GOOD (16 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9697,3,63,05,Destiny Slocum,6,42,Brionna Jones,LAYUP,2,57.0,44.0,42 Brionna Jones LAYUP GOOD (18 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9697,4,591,32,S. Walker-Kimbrough,3,42,Brionna Jones,LAYUP,2,59.0,46.0,42 Brionna Jones LAYUP GOOD (20 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9697,4,522,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,63.0,46.0,42 Brionna Jones LAYUP GOOD (22 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9697,4,468,05,Destiny Slocum,7,42,Brionna Jones,LAYUP,2,66.0,48.0,42 Brionna Jones LAYUP GOOD (25 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9698,1,516,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,2.0,3.0,42 Brionna Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9698,1,475,05,Destiny Slocum,2,32,S. Walker-Kimbrough,LAYUP,2,4.0,3.0,32 S. Walker-Kimbrough LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9698,1,264,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,15.0,7.0,42 Brionna Jones LAYUP GOOD (6 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9698,1,187,12,Kristen Confroy,1,42,Brionna Jones,LAYUP,2,19.0,10.0,42 Brionna Jones LAYUP GOOD (8 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9698,2,578,05,Destiny Slocum,3,03,Kaila Charles,JUMPER,2,24.0,10.0,03 Kaila Charles JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9698,2,407,05,Destiny Slocum,4,32,S. Walker-Kimbrough,JUMPER,2,26.0,12.0,32 S. Walker-Kimbrough JUMPER GOOD (13 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9698,2,152,12,Kristen Confroy,2,42,Brionna Jones,LAYUP,2,34.0,18.0,42 Brionna Jones LAYUP GOOD (14 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9698,2,35,32,S. Walker-Kimbrough,1,12,Kristen Confroy,LAYUP,2,45.0,20.0,12 Kristen Confroy LAYUP GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9698,3,540,05,Destiny Slocum,5,32,S. Walker-Kimbrough,JUMPER,2,49.0,24.0,32 S. Walker-Kimbrough JUMPER GOOD (18 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9698,3,509,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,51.0,24.0,42 Brionna Jones LAYUP GOOD (23 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9698,3,495,42,Brionna Jones,1,32,S. Walker-Kimbrough,LAYUP,2,53.0,24.0,32 S. Walker-Kimbrough LAYUP GOOD (20 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9698,3,456,05,Destiny Slocum,6,32,S. Walker-Kimbrough,3PTR,3,56.0,25.0,32 S. Walker-Kimbrough 3PTR GOOD (23 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9698,3,387,34,Brianna Fraser,2,12,Kristen Confroy,LAYUP,2,60.0,25.0,12 Kristen Confroy LAYUP GOOD (4 Pt); 34 Brianna Fraser Assist (2 Asst)
2016,9698,3,331,05,Destiny Slocum,7,03,Kaila Charles,LAYUP,2,62.0,31.0,03 Kaila Charles LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9698,3,286,14,Jenna Staiti,1,32,S. Walker-Kimbrough,3PTR,3,66.0,33.0,32 S. Walker-Kimbrough 3PTR GOOD (28 Pt); 14 Jenna Staiti Assist (1 Asst)
2016,9698,3,239,21,Sarah Myers,1,15,Kiah Gillespie,JUMPER,2,68.0,37.0,15 Kiah Gillespie JUMPER GOOD (2 Pt); 21 Sarah Myers Assist (1 Asst)
2016,9698,3,190,21,Sarah Myers,2,42,Brionna Jones,LAYUP,2,70.0,37.0,42 Brionna Jones LAYUP GOOD (25 Pt); 21 Sarah Myers Assist (2 Asst)
2016,9698,4,285,01,Ieshia Small,1,14,Jenna Staiti,JUMPER,2,84.0,44.0,14 Jenna Staiti JUMPER GOOD (2 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9698,4,227,21,Sarah Myers,3,22,Blair Watson,3PTR,3,89.0,47.0,22 Blair Watson 3PTR GOOD (3 Pt); 21 Sarah Myers Assist (3 Asst)
2016,9698,4,202,01,Ieshia Small,2,24,Stephanie Jones,LAYUP,2,91.0,49.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9698,4,154,01,Ieshia Small,3,15,Kiah Gillespie,JUMPER,2,93.0,51.0,15 Kiah Gillespie JUMPER GOOD (4 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9698,4,29,22,Blair Watson,1,14,Jenna Staiti,LAYUP,2,103.0,59.0,14 Jenna Staiti LAYUP GOOD (4 Pt); 22 Blair Watson Assist (1 Asst)
2016,9699,1,568,05,Destiny Slocum,1,32,S. Walker-Kimbrough,3PTR,3,3.0,0.0,32 S. Walker-Kimbrough 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9699,1,274,05,Destiny Slocum,2,12,Kristen Confroy,3PTR,3,8.0,9.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9699,1,0,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,12.0,16.0,42 Brionna Jones LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9699,2,580,05,Destiny Slocum,3,32,S. Walker-Kimbrough,3PTR,3,15.0,16.0,32 S. Walker-Kimbrough 3PTR GOOD (6 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9699,2,431,24,Stephanie Jones,1,42,Brionna Jones,LAYUP,2,21.0,16.0,42 Brionna Jones LAYUP GOOD (8 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9699,2,252,05,Destiny Slocum,4,03,Kaila Charles,LAYUP,2,25.0,18.0,03 Kaila Charles LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9699,2,90,32,S. Walker-Kimbrough,2,05,Destiny Slocum,LAYUP,2,33.0,20.0,05 Destiny Slocum LAYUP GOOD (8 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9699,3,548,05,Destiny Slocum,5,42,Brionna Jones,LAYUP,2,40.0,26.0,42 Brionna Jones LAYUP GOOD (10 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9699,3,504,05,Destiny Slocum,6,12,Kristen Confroy,3PTR,3,45.0,26.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9699,3,468,32,S. Walker-Kimbrough,3,12,Kristen Confroy,3PTR,3,48.0,27.0,12 Kristen Confroy 3PTR GOOD (11 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9699,3,431,42,Brionna Jones,1,32,S. Walker-Kimbrough,JUMPER,2,50.0,27.0,32 S. Walker-Kimbrough JUMPER GOOD (14 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9699,3,254,42,Brionna Jones,2,24,Stephanie Jones,LAYUP,2,54.0,37.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9699,3,96,05,Destiny Slocum,7,42,Brionna Jones,LAYUP,2,58.0,42.0,42 Brionna Jones LAYUP GOOD (16 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9699,4,298,05,Destiny Slocum,8,32,S. Walker-Kimbrough,JUMPER,2,76.0,50.0,32 S. Walker-Kimbrough JUMPER GOOD (19 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9699,4,151,22,Blair Watson,1,42,Brionna Jones,LAYUP,2,83.0,56.0,42 Brionna Jones LAYUP GOOD (22 Pt); 22 Blair Watson Assist (1 Asst)
2016,9700,1,203,42,Brionna Jones,1,24,Stephanie Jones,LAYUP,2,10.0,7.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9700,1,144,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,12.0,11.0,42 Brionna Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9700,2,274,34,Brianna Fraser,1,42,Brionna Jones,LAYUP,2,23.0,26.0,42 Brionna Jones LAYUP GOOD (10 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9700,3,326,42,Brionna Jones,2,05,Destiny Slocum,LAYUP,2,37.0,40.0,05 Destiny Slocum LAYUP GOOD (5 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9700,3,207,05,Destiny Slocum,2,24,Stephanie Jones,JUMPER,2,39.0,47.0,24 Stephanie Jones JUMPER GOOD (6 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9700,3,142,32,S. Walker-Kimbrough,1,24,Stephanie Jones,LAYUP,2,43.0,53.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9700,4,586,05,Destiny Slocum,3,03,Kaila Charles,JUMPER,2,49.0,59.0,03 Kaila Charles JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9700,4,546,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,51.0,59.0,42 Brionna Jones LAYUP GOOD (14 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9700,4,421,32,S. Walker-Kimbrough,2,03,Kaila Charles,LAYUP,2,55.0,65.0,03 Kaila Charles LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
