source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2022,13558,2,172,12,Elisa Pinzan,1,10,Abby Meyers,3PTR,3,29.0,28.0,10 Abby Meyers 3PTR GOOD (12 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13558,3,580,00,Shyanne Sellers,1,01,Diamond Miller,JUMPER,2,38.0,32.0,01 Diamond Miller JUMPER GOOD (7 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13558,3,462,00,Shyanne Sellers,2,01,Diamond Miller,LAYUP,2,42.0,34.0,01 Diamond Miller LAYUP GOOD (9 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13558,3,424,00,Shyanne Sellers,3,01,Diamond Miller,LAYUP,2,44.0,36.0,01 Diamond Miller LAYUP GOOD (11 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13558,3,245,00,Shyanne Sellers,4,01,Diamond Miller,LAYUP,2,48.0,42.0,01 Diamond Miller LAYUP GOOD (15 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13558,3,187,00,Shyanne Sellers,5,05,Brinae Alexander,3PTR,3,53.0,45.0,05 Brinae Alexander 3PTR GOOD (5 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13558,3,75,01,Diamond Miller,1,03,Lavender Briggs,JUMPER,2,60.0,47.0,03 Lavender Briggs JUMPER GOOD (5 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13558,3,12,00,Shyanne Sellers,6,03,Lavender Briggs,3PTR,3,62.0,50.0,03 Lavender Briggs 3PTR GOOD (8 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13558,4,190,01,Diamond Miller,2,00,Shyanne Sellers,JUMPER,2,82.0,67.0,00 Shyanne Sellers JUMPER GOOD (11 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13558,4,48,12,Elisa Pinzan,2,05,Brinae Alexander,3PTR,3,86.0,75.0,05 Brinae Alexander 3PTR GOOD (8 Pt); 12 Elisa Pinzan Assist (2 Asst)
